Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
1113.000000,-157.000000,-324.000000,0.990000,0.150000,0.020000,-0.050000
-181.000000,347.000000,-539.000000,0.990000,0.160000,0.020000,0.010000
-583.000000,406.000000,607.000000,0.980000,0.190000,0.080000,0.070000
-2297.000000,27.000000,-381.000000,0.970000,0.210000,0.100000,0.080000
1722.000000,-192.000000,14.000000,0.960000,0.270000,0.060000,0.040000
-835.000000,-326.000000,765.000000,0.950000,0.300000,0.060000,0.060000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
531.000000,-661.000000,722.000000,0.920000,0.390000,0.040000,-0.040000
-528.000000,-42.000000,966.000000,0.920000,0.380000,0.040000,0.020000
-1088.000000,66.000000,1756.000000,0.940000,0.330000,0.040000,0.060000
-2101.000000,683.000000,911.000000,0.970000,0.240000,0.030000,0.070000
-2092.000000,1240.000000,-236.000000,0.980000,0.180000,-0.030000,0.040000
246.000000,1105.000000,-1852.000000,0.980000,0.140000,-0.110000,-0.040000
2945.000000,-83.000000,-1763.000000,0.970000,0.170000,-0.170000,-0.100000
2130.000000,-973.000000,160.000000,0.950000,0.220000,-0.190000,-0.090000
542.000000,-873.000000,1147.000000,0.950000,0.240000,-0.190000,-0.040000
-898.000000,-177.000000,519.000000,0.950000,0.250000,-0.160000,0.000000
